"Time","AccessDirection","Offset","Length","Filesize","ProcessID","ProcessName"
"2025-01-28T05:57:30.416922+00:00","read","16121856","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.416960+00:00","read","16252928","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.428308+00:00","read","16515072","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.428273+00:00","read","16384000","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.443769+00:00","read","16646144","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.443832+00:00","read","16777216","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.458290+00:00","read","16908288","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.458320+00:00","read","17039360","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.467630+00:00","read","17301504","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.467584+00:00","read","17170432","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.476267+00:00","read","17563648","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.476229+00:00","read","17432576","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.485087+00:00","read","17694720","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.485123+00:00","read","17825792","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.495142+00:00","read","17956864","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.495187+00:00","read","18087936","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.505209+00:00","read","18350080","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.505185+00:00","read","18219008","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.515355+00:00","read","18481152","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.515404+00:00","read","18612224","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.524974+00:00","read","18874368","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.524951+00:00","read","18743296","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.534604+00:00","read","19005440","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.534865+00:00","read","19136512","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.546754+00:00","read","19267584","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.546834+00:00","read","19398656","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.561779+00:00","read","19529728","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.561831+00:00","read","19660800","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.578135+00:00","read","19922944","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.578066+00:00","read","19791872","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.591456+00:00","read","20185088","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.591385+00:00","read","20054016","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.604690+00:00","read","20316160","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.604761+00:00","read","20447232","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.617625+00:00","read","20709376","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.617546+00:00","read","20578304","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.630635+00:00","read","20840448","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.630703+00:00","read","20971520","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.643781+00:00","read","21102592","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.643849+00:00","read","21233664","131072","245825385","423528","gzip"
"2025-01-28T05:57:30.660078+00:00","read","21364736","131072","245825385","423528","gzip"
